ID,Nombre,Apellido,Email,Ciudad,Tipo Usuario,Engagement Score,Total Compras,CLV,Riesgo Churn
USER_003939,Juan,González,usuario3939@example.com,San Isidro,inactive,11.251700796898328,0,0,90
USER_003940,Santiago,León,usuario3940@example.com,Ayacucho,active,70.02449258428197,4,1346.02,0
USER_003941,Mónica,Duarte,usuario3941@example.com,Sullana,vip,93.48082297796464,13,5696.89,0
USER_003942,Juan,Rojas,usuario3942@example.com,San Isidro,regular,34.59655131687997,1,103.49,0
USER_003943,Gabriel,Cruz,usuario3943@example.com,Cajamarca,regular,52.09775630196257,1,117.97,0
USER_003944,Óscar,Salazar,usuario3944@example.com,La Molina,regular,42.369868217367895,1,88.28,0
USER_003945,Luis,Fuentes,usuario3945@example.com,Jesús María,active,73.15459477672907,5,376.96,0
USER_003946,Julia,Paz,usuario3946@example.com,San Borja,vip,100,8,3860.34,0
USER_003947,Raúl,Salgado,usuario3947@example.com,Callao,regular,54.4925048927751,2,479.5,0
USER_003948,Silvia,Santiago,usuario3948@example.com,Piura,regular,31.78648660832559,2,61.24,0
USER_003949,Rubén,Cruz,usuario3949@example.com,Lima,occasional,29.25423003190333,0,0,60
USER_003950,Luis,Palacios,usuario3950@example.com,Tumbes,occasional,33.62415600155256,0,0,60
USER_003951,Lidia,Arias,usuario3951@example.com,Santiago de Surco,inactive,3.5123785714391573,0,0,100
USER_003952,Elena,Lara,usuario3952@example.com,Ica,occasional,16.313801598578607,0,0,90
USER_003953,Ramón,Fernández,usuario3953@example.com,Miraflores,regular,72.629794423888,2,127.93,0
USER_003954,Óliver,Crespo,usuario3954@example.com,Barranco,occasional,24.766561790557738,0,0,20
USER_003955,Julia,Castro,usuario3955@example.com,Lima,inactive,12.92355723094666,0,0,90
USER_003956,Javier,Vidal,usuario3956@example.com,Tumbes,inactive,5.748142210844891,0,0,60
USER_003957,Silvia,González,usuario3957@example.com,Lima,occasional,23.913722619666554,0,0,20
USER_003958,David,Escobar,usuario3958@example.com,Ica,active,63.254211868402706,7,2131.49,0
USER_003959,Lidia,Rodríguez,usuario3959@example.com,Rímac,occasional,23.88353146154067,0,0,60
USER_003960,Iván,Mejía,usuario3960@example.com,Chimbote,regular,70.78098780193994,1,140.73,0
USER_003961,María,Crespo,usuario3961@example.com,La Molina,vip,77.26773331789855,10,3763.68,0
USER_003962,Javier,Valencia,usuario3962@example.com,Tumbes,occasional,36.38500623559649,0,0,0
USER_003963,Santiago,Carrillo,usuario3963@example.com,Tumbes,occasional,18.450528866643708,0,0,90
USER_003964,Rosa,Tapia,usuario3964@example.com,Miraflores,inactive,2.33172462012002,0,0,100
USER_003965,Silvia,Espinoza,usuario3965@example.com,Lima,inactive,0,0,0,100
USER_003966,Raúl,Tapia,usuario3966@example.com,Bellavista,occasional,27.117867963479082,0,0,60
USER_003967,Adrián,Campos,usuario3967@example.com,Magdalena del Mar,regular,49.96984329626116,1,129.73,0
USER_003968,Javier,Ponce,usuario3968@example.com,Jesús María,occasional,13.031567213752597,0,0,90
USER_003969,Pedro,Fernández,usuario3969@example.com,Ayacucho,inactive,0,0,0,100
USER_003970,Silvia,Bravo,usuario3970@example.com,Pucallpa,regular,58.132706154924186,2,-2.04,0
USER_003971,Santiago,Sáenz,usuario3971@example.com,San Isidro,vip,98.78519225036705,14,8452.92,0
USER_003972,Alberto,Ramírez,usuario3972@example.com,Huancayo,active,58.285429728879826,4,583.45,0
USER_003973,Sofía,León,usuario3973@example.com,Ventanilla,occasional,33.66038556235848,0,0,60
USER_003974,Mónica,Fernández,usuario3974@example.com,Tacna,regular,46.31396668345873,1,127.2,0
USER_003975,Fernando,Valdez,usuario3975@example.com,Barranco,occasional,10.494144900784649,0,0,90
USER_003976,Lidia,Márquez,usuario3976@example.com,Bellavista,regular,32.488866767691164,1,-11.3,0
USER_003977,Rosa,Rodríguez,usuario3977@example.com,Iquitos,active,69.01902202050839,6,987.05,0
USER_003978,Silvia,Nieto,usuario3978@example.com,Santiago de Surco,inactive,5.124665225558328,0,0,40
USER_003979,Gonzalo,Martínez,usuario3979@example.com,Jesús María,active,42.36673011110055,7,2782.83,0
USER_003980,Adrián,Arias,usuario3980@example.com,Moquegua,active,21.406463881470458,7,2036.11,0
USER_003981,Adrián,Vidal,usuario3981@example.com,Mi Perú,inactive,10.076417283423142,0,0,90
USER_003982,Sergio,,usuario3982@example.com,Puno,active,73.96600683226451,5,1408.28,0
USER_003983,Celia,Espinoza,usuario3983@example.com,Breña,occasional,16.254468626861154,0,0,90
USER_003984,Yolanda,Díaz,usuario3984@example.com,Ica,active,56.872036909284574,6,2365.69,0
USER_003985,Gonzalo,Duarte,usuario3985@example.com,Callao,occasional,26.389142521412825,0,0,60
USER_003986,Rubén,Paredes,usuario3986@example.com,Trujillo,inactive,14.700958131348013,0,0,90
USER_003987,Rubén,Ferrer,usuario3987@example.com,Iquitos,occasional,23.802933805579933,0,0,60
USER_003988,Javier,García,usuario3988@example.com,Piura,active,44.24729683122415,3,1182.84,0
USER_003989,Iván,Nieto,usuario3989@example.com,Iquitos,active,90.82684050705141,5,1986.58,0
USER_003990,Mónica,Escobar,usuario3990@example.com,Tacna,inactive,3.4822057619731055,0,0,100
USER_003991,Lorena,Guerrero,usuario3991@example.com,Miraflores,regular,27.868644330489083,2,408.71,0
USER_003992,Francisco,Guerrero,usuario3992@example.com,Huancayo,inactive,17.414951135231348,0,0,90
USER_003993,Inés,Alvarez,usuario3993@example.com,Ayacucho,active,86.71897055811841,6,681.14,0
USER_003994,Santiago,Paredes,usuario3994@example.com,Cajamarca,occasional,34.56414452164775,0,0,60
USER_003995,Yolanda,Rojas,usuario3995@example.com,Huaraz,active,54.01665302932619,4,2062.67,0
USER_003996,Santiago,Fernández,usuario3996@example.com,Ayacucho,regular,41.480283615833734,2,341.46,0
USER_003997,Héctor,Salazar,usuario3997@example.com,Barranco,occasional,32.47004493529006,0,0,60
USER_003998,Carlos,Flores,usuario3998@example.com,Huancayo,active,59.58229594724343,6,1554.86,0
USER_003999,Patricia,Márquez,usuario3999@example.com,Callao,active,65.69535511627907,4,993.79,0
USER_004000,Gloria,Benítez,usuario4000@example.com,Arequipa,occasional,24.00473053046525,0,0,60
USER_004001,Adrián,Martínez,usuario4001@example.com,Chimbote,inactive,6.933428967898983,0,0,100
USER_004002,Silvia,Martínez,usuario4002@example.com,Iquitos,regular,65.5406551671641,1,174.77,0
USER_004003,Natalia,,usuario4003@example.com,Cusco,inactive,6.592352352629198,0,0,100
USER_004004,Raúl,Palacios,usuario4004@example.com,Callao,regular,38.22776667879222,2,263.34,0
USER_004005,Carmen,Ponce,usuario4005@example.com,Breña,active,64.06889598749278,7,1597.95,0
USER_004006,Eva,Ponce,usuario4006@example.com,Piura,active,43.17113120023643,3,978.57,0
USER_004007,Gabriel,García,usuario4007@example.com,Pucallpa,vip,75.37012959804679,9,2853.92,0
USER_004008,Manuel,Ramírez,usuario4008@example.com,Rímac,regular,10.180812318030874,1,58.01,30
USER_004009,Francisco,Aguilar,usuario4009@example.com,Arequipa,inactive,0,0,0,60
USER_004010,Rubén,Delgado,usuario4010@example.com,Mi Perú,inactive,4.366046374710945,0,0,100
USER_004011,Patricia,Salinas,usuario4011@example.com,Ventanilla,regular,54.86952315967044,2,284.77,0
USER_004012,Héctor,Salgado,usuario4012@example.com,Piura,inactive,4.771241050973436,0,0,60
USER_004013,Eva,Soto,usuario4013@example.com,Mi Perú,regular,36.968646869460905,2,435.47,0
USER_004014,Laura,Cortés,usuario4014@example.com,Ayacucho,occasional,17.601209636145057,0,0,90
USER_004015,Sofía,Torres,usuario4015@example.com,Bellavista,vip,86.68639380910976,11,3311.13,0
USER_004016,Elena,Rodríguez,usuario4016@example.com,Bellavista,regular,51.77527772614907,1,219.06,0
USER_004017,Natalia,Paredes,usuario4017@example.com,Tacna,regular,44.96745625010914,1,114.59,0
USER_004018,Elena,Cifuentes,usuario4018@example.com,La Molina,active,59.972587278686355,7,651.65,0
USER_004019,Alicia,Silva,usuario4019@example.com,Rímac,occasional,11.911961130369132,0,0,90
USER_004020,Lidia,Ocampo,usuario4020@example.com,San Isidro,regular,57.463745532791805,2,284.6,0
USER_004021,Elisa,Vargas,usuario4021@example.com,Moquegua,active,87.60198452083327,4,287.26,0
USER_004022,Javier,Santiago,usuario4022@example.com,Chimbote,vip,100,19,12573.18,0
USER_004023,Gabriel,Zamora,usuario4023@example.com,Puno,inactive,10.422641118526567,0,0,90
USER_004024,Francisco,Galindo,usuario4024@example.com,Tacna,occasional,48.22117220678955,0,0,60
USER_004025,Sergio,Valdez,usuario4025@example.com,La Molina,active,69.05489722781216,7,2.26,0
USER_004026,Raúl,Soto,usuario4026@example.com,Santiago de Surco,occasional,39.36523591548063,0,0,60
USER_004027,Víctor,Ortiz,usuario4027@example.com,San Borja,regular,39.17688503893885,1,168.8,0
USER_004028,Pedro,Valencia,usuario4028@example.com,Jesús María,regular,29.139517435398403,2,412.88,0
USER_004029,Inés,Cáceres,usuario4029@example.com,Breña,occasional,24.454590381520237,0,0,0
USER_004030,Gonzalo,Vargas,usuario4030@example.com,San Borja,regular,34.79785563706458,1,189.07,0
USER_004031,Laura,Ramos,usuario4031@example.com,San Isidro,active,54.63721904489218,3,818.78,0
USER_004032,Raúl,García,usuario4032@example.com,Chimbote,regular,43.40760682957554,2,710.28,0
USER_004033,Sergio,Orozco,usuario4033@example.com,Piura,regular,35.227264438258416,2,97.1,0
USER_004034,Elena,Sáenz,usuario4034@example.com,Bellavista,occasional,21.169739705962822,0,0,60
USER_004035,Iván,León,usuario4035@example.com,Santiago de Surco,active,63.439654554442754,7,2498.39,0
USER_004036,Natalia,Rojas,usuario4036@example.com,Cusco,active,67.29988797556022,4,1005.57,0
USER_004037,Joaquín,Fernández,usuario4037@example.com,Trujillo,occasional,18.359038620353623,0,0,90
USER_004038,Luis,Fuentes,usuario4038@example.com,Cusco,regular,32.24319919171418,1,195.03,0
USER_004039,Javier,Rueda,usuario4039@example.com,La Punta,inactive,2.827790076217008,0,0,60
USER_004040,Raúl,Márquez,usuario4040@example.com,San Isidro,regular,59.55748914160216,2,520.72,0
USER_004041,Gonzalo,Tapia,usuario4041@example.com,Lima,inactive,1.3716602365097899,0,0,100
USER_004042,Sara,,usuario4042@example.com,Chiclayo,regular,78.00470497364624,1,104.01,0
USER_004043,Nuria,Montoya,usuario4043@example.com,Piura,inactive,7.45665048987747,0,0,100
USER_004044,Gloria,Mendoza,usuario4044@example.com,Santiago de Surco,regular,39.76683500973563,2,277.57,0
USER_004045,Óscar,Navarro,usuario4045@example.com,La Molina,regular,29.188493381233236,2,315.03,0
USER_004046,Inés,Paredes,usuario4046@example.com,Moquegua,regular,49.321544143472245,2,249.4,0
USER_004047,Ramón,Montoya,usuario4047@example.com,Puno,active,58.28228295241963,7,3368.06,0
USER_004048,Gonzalo,Vásquez,usuario4048@example.com,Huancayo,regular,33.82400860401894,1,112.76,0
USER_004049,Patricia,Jiménez,usuario4049@example.com,Magdalena del Mar,regular,36.777111329888584,2,194.85,0
USER_004050,Héctor,Crespo,usuario4050@example.com,La Punta,active,89.76623836128536,4,2543.37,0
USER_004051,Juan,Salinas,usuario4051@example.com,Trujillo,occasional,33.928581236803964,0,0,60
USER_004052,María,Fernández,usuario4052@example.com,Tacna,regular,46.099525060251004,1,61.63,0
USER_004053,Eva,Méndez,usuario4053@example.com,Ventanilla,active,84.73933941375599,7,2222.16,0
USER_004054,Teresa,Méndez,usuario4054@example.com,Lince,inactive,0.97317862603082,0,0,100
USER_004055,Miguel,Alvarez,usuario4055@example.com,San Isidro,regular,25.135706648437548,1,154.65,0
USER_004056,Nuria,Salgado,usuario4056@example.com,Lima,active,69.76230689821857,4,1240.36,0
USER_004057,Gabriel,Ortiz,usuario4057@example.com,Trujillo,inactive,9.925183847987443,0,0,100
USER_004058,David,López,usuario4058@example.com,Iquitos,occasional,23.85723982015526,0,0,60
USER_004059,Gonzalo,Sánchez,usuario4059@example.com,Iquitos,regular,81.20085495237697,2,521.84,0
USER_004060,Isabel,Fuentes,usuario4060@example.com,Santiago de Surco,regular,44.49308523606412,2,360.37,0
USER_004061,Marta,Jiménez,usuario4061@example.com,Chiclayo,occasional,30.71702701931626,0,0,20
USER_004062,Rubén,Alvarez,usuario4062@example.com,Iquitos,inactive,3.0196938767695354,0,0,40
USER_004063,Teresa,Rodríguez,usuario4063@example.com,Lince,occasional,22.06230699624524,0,0,60
USER_004064,Silvia,Fernández,usuario4064@example.com,Puno,active,44.464687206623815,6,981.07,0
USER_004065,Isabel,Ramos,usuario4065@example.com,Jesús María,active,62.60442424402772,4,697.52,0
USER_004066,Miriam,Castillo,usuario4066@example.com,Pucallpa,active,62.830357930026516,5,1218,0
USER_004067,Lidia,Fernández,usuario4067@example.com,Lima,inactive,6.083157139975459,0,0,100
USER_004068,David,Ortiz,usuario4068@example.com,Tumbes,active,64.58068255541049,6,1698.41,0
USER_004069,Javier,Tapia,usuario4069@example.com,Arequipa,occasional,46.977163263427926,0,0,60
USER_004070,Yolanda,Morales,usuario4070@example.com,Santiago de Surco,regular,53.22909950170704,2,438.9,0
USER_004071,Alberto,Benítez,usuario4071@example.com,Rímac,occasional,40.939222543495106,0,0,60
USER_004072,Ana,Morales,usuario4072@example.com,Huancayo,regular,31.744555489248214,2,66.75,0
USER_004073,Miriam,Montoya,usuario4073@example.com,Ventanilla,regular,54.566992329258284,2,376.18,0
USER_004074,Carmen,Arias,usuario4074@example.com,La Punta,regular,36.75557364373656,2,455.11,0
USER_004075,Alicia,Arias,usuario4075@example.com,Tumbes,active,71.5286301208383,5,1299.4,0
USER_004076,Joaquín,Delgado,usuario4076@example.com,Rímac,regular,46.7453681745466,2,136.98,0
USER_004077,Lidia,,usuario4077@example.com,Lima,occasional,19.37795862192155,0,0,90
USER_004078,Joaquín,Castillo,usuario4078@example.com,Cajamarca,inactive,12.78673918868181,0,0,90
USER_004079,Héctor,Cruz,usuario4079@example.com,Santiago de Surco,occasional,16.6402843732232,0,0,90
USER_004080,Natalia,Romero,usuario4080@example.com,Magdalena del Mar,occasional,26.789487670640316,0,0,0
USER_004081,Marta,Márquez,usuario4081@example.com,San Borja,active,68.07860464745602,5,1888.68,0
USER_004082,Miriam,Jiménez,usuario4082@example.com,Santiago de Surco,active,77.77805974560155,3,421.57,0
USER_004083,Pablo,Guerrero,usuario4083@example.com,Cusco,active,65.58507565174584,4,1092.56,0
USER_004084,Víctor,Ferrer,usuario4084@example.com,Chimbote,active,74.01461288212138,4,990.82,0
USER_004085,Francisco,Mejía,usuario4085@example.com,Sullana,vip,100,16,5567.24,0
USER_004086,Óscar,,usuario4086@example.com,Ica,inactive,3.3100513911080536,0,0,100
USER_004087,Diego,Navarro,usuario4087@example.com,Arequipa,regular,36.08478166947982,2,528.09,0
USER_004088,Nuria,Mendoza,usuario4088@example.com,Tacna,regular,60.590331200836914,1,49.62,0
USER_004089,David,Cáceres,usuario4089@example.com,Santiago de Surco,regular,71.67648546541761,2,243.39,0
USER_004090,Ramón,Montoya,usuario4090@example.com,Mi Perú,occasional,32.85760997703552,0,0,60
USER_004091,Carmen,Ferrer,usuario4091@example.com,Sullana,active,78.51175167777674,4,995.71,0
USER_004092,Verónica,Orozco,usuario4092@example.com,Moquegua,inactive,0.8766965495047199,0,0,60
USER_004093,Gabriel,Salgado,usuario4093@example.com,Pucallpa,vip,92.23462903017895,15,3622.04,0
USER_004094,Julia,Vásquez,usuario4094@example.com,Callao,active,77.32321497718388,3,933.62,0
USER_004095,Celia,Camacho,usuario4095@example.com,Cusco,regular,51.97545670073877,2,319.09,0
USER_004096,Gabriel,Ocampo,usuario4096@example.com,Lima,regular,42.62032223560609,1,-10.38,0
USER_004097,Luis,Ramírez,usuario4097@example.com,Lima,regular,32.82155521968795,1,80.86,0
USER_004098,Sara,Flores,usuario4098@example.com,Jesús María,inactive,6.975879867809391,0,0,100
USER_004099,Jorge,Espinoza,usuario4099@example.com,Sullana,regular,31.676273414615316,1,91.97,0
USER_004100,Marta,Hernández,usuario4100@example.com,Moquegua,inactive,4.848347597260954,0,0,60
USER_004101,Beatriz,Castro,usuario4101@example.com,La Molina,occasional,28.496098513006906,0,0,60
USER_004102,Laura,Fuentes,usuario4102@example.com,Cusco,regular,48.57929271125892,2,251.49,0
USER_004103,Beatriz,Tapia,usuario4103@example.com,Sullana,occasional,23.835692938359358,0,0,60
USER_004104,Julia,Palacios,usuario4104@example.com,Pucallpa,regular,70.71539638531182,1,130.33,0
USER_004105,Isabel,León,usuario4105@example.com,Ventanilla,inactive,5.848650440182298,0,0,60
USER_004106,Yolanda,Alvarez,usuario4106@example.com,Breña,regular,54.219087234437126,1,-17.57,0
USER_004107,Rubén,Cifuentes,usuario4107@example.com,Tumbes,occasional,37.44872880639125,0,0,60
USER_004108,Jorge,Márquez,usuario4108@example.com,Trujillo,occasional,15.392397206120467,0,0,90
USER_004109,Joaquín,Ortiz,usuario4109@example.com,Cajamarca,occasional,22.469989190173674,0,0,60
USER_004110,Víctor,Méndez,usuario4110@example.com,Puno,regular,33.026696682947204,1,-19.57,0
USER_004111,Yolanda,Paredes,usuario4111@example.com,Breña,inactive,0.08573589150414751,0,0,100
USER_004112,Alberto,Fernández,usuario4112@example.com,Juliaca,regular,45.88898079687506,1,160.38,0
USER_004113,Fernando,,usuario4113@example.com,Moquegua,occasional,40.49607116410969,0,0,0
USER_004114,Raúl,Torres,usuario4114@example.com,La Punta,occasional,33.82032234210214,0,0,60
USER_004115,Clara,Delgado,usuario4115@example.com,Santiago de Surco,inactive,0,0,0,100
USER_004116,Adrián,Fernández,usuario4116@example.com,Magdalena del Mar,occasional,13.751328354601192,0,0,30
USER_004117,Silvia,González,usuario4117@example.com,Chimbote,inactive,4.111799550464157,0,0,100
USER_004118,Iván,Navarro,usuario4118@example.com,Trujillo,inactive,1.970617384378515,0,0,100
USER_004119,Carlos,León,usuario4119@example.com,Iquitos,inactive,3.919400666947565,0,0,100
USER_004120,Raúl,Cano,usuario4120@example.com,Tumbes,inactive,4.8332160268380715,0,0,100
USER_004121,Elisa,Lara,usuario4121@example.com,La Punta,occasional,18.296967396656704,0,0,90
USER_004122,Teresa,Martínez,usuario4122@example.com,Juliaca,occasional,14.018186189393907,0,0,90
USER_004123,Gonzalo,Castañeda,usuario4123@example.com,Magdalena del Mar,occasional,25.612481911011724,0,0,60
USER_004124,Celia,Paz,usuario4124@example.com,Lima,regular,31.31390425202308,1,71.85,0
USER_004125,Ana,Zamora,usuario4125@example.com,Bellavista,inactive,7.105966154486133,0,0,100
USER_004126,Isabel,Domínguez,usuario4126@example.com,Ventanilla,active,81.31124337183223,4,98.44,0
USER_004127,Yolanda,Castro,usuario4127@example.com,Magdalena del Mar,inactive,7.406370396410648,0,0,100
USER_004128,Alicia,Pimentel,usuario4128@example.com,San Borja,vip,88.92008521786344,16,8049.66,0
USER_004129,Sergio,Ferrer,usuario4129@example.com,La Molina,occasional,18.227219349618558,0,0,90
USER_004130,Adrián,Ferrer,usuario4130@example.com,Lima,regular,30.55639085376398,2,176.39,0
USER_004131,Yolanda,Rueda,usuario4131@example.com,Rímac,regular,33.26029453953634,1,167.5,0
USER_004132,Laura,Escobar,usuario4132@example.com,Tacna,regular,61.04084339612389,1,48.07,0
USER_004133,Miguel,Domínguez,usuario4133@example.com,Miraflores,active,82.32207839427758,5,1488.91,0
USER_004134,Clara,Ocampo,usuario4134@example.com,Rímac,regular,56.01667115970009,2,494.24,0
USER_004135,Alicia,Figueroa,usuario4135@example.com,Cajamarca,active,58.75892974182039,3,861.42,0
USER_004136,Laura,Rueda,usuario4136@example.com,Trujillo,inactive,11.310557503250044,0,0,90
USER_004137,Ramón,Castañeda,usuario4137@example.com,Pucallpa,inactive,2.3830240412766144,0,0,100
USER_004138,Jorge,Navarro,usuario4138@example.com,Rímac,active,66.48056114029775,6,1706.11,0
USER_004139,Manuel,Benítez,usuario4139@example.com,Magdalena del Mar,active,90.66972267941617,7,1271.17,0
USER_004140,Javier,Tapia,usuario4140@example.com,Chiclayo,inactive,3.7443398213066406,0,0,100
USER_004141,Lucía,Zamora,usuario4141@example.com,Cajamarca,inactive,6.51315468363903,0,0,100
USER_004142,Marta,León,usuario4142@example.com,Sullana,occasional,18.181651622170758,0,0,30
USER_004143,Ana,Montoya,usuario4143@example.com,Jesús María,inactive,7.627133785059547,0,0,60
USER_004144,Julia,Castañeda,usuario4144@example.com,Ica,inactive,11.87712150567938,0,0,90
USER_004145,Manuel,Camacho,usuario4145@example.com,Cusco,occasional,36.05762162134997,0,0,0
USER_004146,Silvia,Ocampo,usuario4146@example.com,Callao,occasional,30.05254495308336,0,0,60
USER_004147,Rosa,Valencia,usuario4147@example.com,Santiago de Surco,occasional,5.942791199205217,0,0,100
USER_004148,Elisa,Rincón,usuario4148@example.com,Arequipa,inactive,5.040295102597017,0,0,60
USER_004149,Raúl,Martínez,usuario4149@example.com,Arequipa,occasional,14.454775909869957,0,0,90
USER_004150,Isabel,Castro,usuario4150@example.com,San Isidro,occasional,18.4879088125995,0,0,50
USER_004151,Alicia,Romero,usuario4151@example.com,Bellavista,occasional,21.399753951325163,0,0,0
USER_004152,Andrés,Crespo,usuario4152@example.com,Callao,occasional,6.461087384010842,0,0,100
USER_004153,Mónica,Escobar,usuario4153@example.com,Arequipa,inactive,2.6854370415022064,0,0,40
USER_004154,Sara,Vega,usuario4154@example.com,Santiago de Surco,occasional,8.84439231326694,0,0,100
USER_004155,Rubén,Ortiz,usuario4155@example.com,Lima,inactive,9.849883418874498,0,0,40
USER_004156,Pablo,Cervantes,usuario4156@example.com,Bellavista,occasional,20.453137238470976,0,0,20
USER_004157,Ramón,Hernández,usuario4157@example.com,Chimbote,regular,30.079744544440786,2,280.61,0
USER_004158,Javier,Carrillo,usuario4158@example.com,Pucallpa,inactive,4.693499638672515,0,0,100
USER_004159,Celia,Sánchez,usuario4159@example.com,Pucallpa,inactive,0,0,0,100
USER_004160,Sara,Vidal,usuario4160@example.com,Piura,occasional,26.751706563750776,0,0,60
USER_004161,Javier,Díaz,usuario4161@example.com,Juliaca,occasional,23.627231425093882,0,0,60
USER_004162,Laura,Sánchez,usuario4162@example.com,Sullana,inactive,6.2063465580124175,0,0,100
USER_004163,Sergio,Hernández,usuario4163@example.com,Trujillo,regular,31.045236845461318,2,404.85,0
USER_004164,Lidia,González,usuario4164@example.com,Piura,active,55.66918520254661,7,2322.3,0
USER_004165,Nuria,Gómez,usuario4165@example.com,Chiclayo,active,73.69742544206166,4,498.15,0
USER_004166,Patricia,Ramírez,usuario4166@example.com,San Isidro,regular,42.34153006327409,1,81.96,0
USER_004167,Alberto,Figueroa,usuario4167@example.com,San Isidro,regular,37.92184981850697,2,338.36,0
USER_004168,Juan,Alvarez,usuario4168@example.com,Huancayo,inactive,3.3145523907226204,0,0,100
USER_004169,Pablo,Sánchez,usuario4169@example.com,San Isidro,regular,43.167279452829675,2,294.75,0
USER_004170,Rubén,Domínguez,usuario4170@example.com,Lince,regular,47.81618197899499,1,7.53,0
USER_004171,Eva,Cifuentes,usuario4171@example.com,Juliaca,occasional,21.235850095797108,0,0,20
USER_004172,Óscar,Sánchez,usuario4172@example.com,Arequipa,regular,36.85172336280623,1,88.94,0
USER_004173,Ramón,Duarte,usuario4173@example.com,Magdalena del Mar,inactive,8.502125933500874,0,0,100
USER_004174,Pablo,Pimentel,usuario4174@example.com,Cusco,occasional,31.786503745379356,0,0,60
USER_004175,Ramón,Rojas,usuario4175@example.com,Callao,inactive,5.531094193094351,0,0,100
USER_004176,Marta,Montoya,usuario4176@example.com,Chimbote,occasional,9.482243675145208,0,0,100
USER_004177,Javier,Cervantes,usuario4177@example.com,Pucallpa,regular,46.16095906715732,1,241.16,0
USER_004178,Silvia,Rodríguez,usuario4178@example.com,San Borja,occasional,40.25823097760952,0,0,60
USER_004179,Clara,Cáceres,usuario4179@example.com,Juliaca,regular,11.10650018641163,1,100.34,30
USER_004180,Raúl,Zamora,usuario4180@example.com,Piura,active,74.76703380291326,6,2430.56,0
USER_004181,Alicia,Crespo,usuario4181@example.com,Barranco,inactive,13.318637015892799,0,0,90
USER_004182,Isabel,Escobar,usuario4182@example.com,San Isidro,active,72.09649319851519,5,516.85,0
USER_004183,Gabriel,Flores,usuario4183@example.com,Puno,occasional,23.70908307445134,0,0,0
USER_004184,Patricia,,usuario4184@example.com,La Punta,regular,58.35483620353488,2,194.66,0
USER_004185,Marta,Ramírez,usuario4185@example.com,Barranco,regular,22.417022824040554,2,362.94,0
USER_004186,Manuel,Salinas,usuario4186@example.com,Ica,vip,79.42447903130089,19,12074.83,0
USER_004187,Óscar,Castro,usuario4187@example.com,Moquegua,inactive,6.907381082745548,0,0,60
USER_004188,Gonzalo,Escobar,usuario4188@example.com,Barranco,inactive,10.170258156602051,0,0,90
USER_004189,Carmen,Ramírez,usuario4189@example.com,Arequipa,active,72.20438800195573,4,447.07,0
USER_004190,Pablo,Crespo,usuario4190@example.com,Cajamarca,vip,92.12693520929763,17,4837.29,0
USER_004191,Luis,Ponce,usuario4191@example.com,Santiago de Surco,vip,91.58306293629902,16,8257.76,0
USER_004192,Héctor,Sánchez,usuario4192@example.com,Jesús María,regular,34.14812694823492,2,174.82,0
USER_004193,Óliver,Romero,usuario4193@example.com,Miraflores,inactive,10.748017696464412,0,0,90
USER_004194,David,Morales,usuario4194@example.com,Miraflores,regular,50.9999684704583,1,198.71,0
USER_004195,Silvia,Ortiz,usuario4195@example.com,Breña,regular,42.45855674762812,1,217.44,0
USER_004196,Santiago,García,usuario4196@example.com,Piura,regular,31.556340890451352,2,361.51,0
USER_004197,Rubén,Márquez,usuario4197@example.com,Mi Perú,active,62.77630922888599,6,1119.56,0
USER_004198,Jorge,Suárez,usuario4198@example.com,Pucallpa,regular,38.175366829451924,1,239.3,0
USER_004199,Manuel,Paz,usuario4199@example.com,Sullana,occasional,26.702591817521455,0,0,60
USER_004200,Silvia,Mendoza,usuario4200@example.com,Iquitos,regular,62.30163408679216,2,267.79,0
USER_004201,Javier,Díaz,usuario4201@example.com,Callao,active,46.7825462666058,6,184.5,0
USER_004202,Francisco,Fernández,usuario4202@example.com,Chimbote,occasional,46.19883753821662,0,0,60
USER_004203,Teresa,Morales,usuario4203@example.com,Tacna,inactive,5.657845752048908,0,0,100
USER_004204,Carlos,Sáenz,usuario4204@example.com,Ventanilla,regular,10.874073912500236,2,420.25,30
USER_004205,Gonzalo,Vidal,usuario4205@example.com,Chiclayo,regular,56.1514217866395,2,532.8,0
USER_004206,Alicia,Valencia,usuario4206@example.com,Breña,regular,51.837871715519356,1,263.7,0
USER_004207,Clara,Rincón,usuario4207@example.com,Cusco,inactive,6.341244562088141,0,0,100
USER_004208,Beatriz,Ramírez,usuario4208@example.com,Chimbote,regular,59.199445448280635,2,495.09,0
USER_004209,Miguel,Gómez,usuario4209@example.com,Iquitos,vip,91.42439540131141,12,3766.25,0
USER_004210,Rosa,Acosta,usuario4210@example.com,Cajamarca,regular,41.92742503924957,2,356.33,0
USER_004211,Ana,López,usuario4211@example.com,La Molina,occasional,12.925879993691384,0,0,90
USER_004212,Lorena,Figueroa,usuario4212@example.com,Santiago de Surco,active,54.0297400192237,5,745.28,0
USER_004213,Teresa,Zamora,usuario4213@example.com,Barranco,vip,64.1602058545575,9,6551.35,0
USER_004214,Rosa,Herrera,usuario4214@example.com,San Isidro,active,61.5754055743798,6,1596.56,0
USER_004215,Inés,Santiago,usuario4215@example.com,Ica,occasional,18.71098826824869,0,0,90
USER_004216,Óscar,Cruz,usuario4216@example.com,La Molina,occasional,32.31195237838307,0,0,60
USER_004217,Lidia,Ramírez,usuario4217@example.com,Bellavista,occasional,38.26917262851726,0,0,60
